Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
23186748643,Đầm nữ tay dài cổ trụ cài nút dáng xòe ngắn dễ thương kèm quần ttrong - thun gân lạnh,₫128.000,407,Sumi House - Đầm Body,"12,4%",₫15.360,https://shopee.vn/product/39720376/23186748643,https://s.shopee.vn/10mauIun4b
23062748641,Đầm body nhún eo tay dài cổ v sang chảnh - thun tăm lạnh,₫133.000,12,Sumi House - Đầm Body,"12,4%",₫15.960,https://shopee.vn/product/39720376/23062748641,https://s.shopee.vn/qTAhzvQPa
19785867003,Đầm body rút dây sườn phối lưới đính đá lấp lánh sexy quyến rũ,₫139.000,110,Sumi House - Đầm Body,"12,4%",₫16.680,https://shopee.vn/product/39720376/19785867003,https://s.shopee.vn/g9kVgw3kZ
17299948500,"Set chân váy nhún xòe dáng dài kèm áo ba lổ vạt bầu, set đi biển đi chơi (Thun gân HD732)",₫129.000,31,Sumi House - Đầm Body,"12,4%",₫15.480,https://shopee.vn/product/39720376/17299948500,https://s.shopee.vn/VqKJNwh5Y
29969204227,Đầm váy nữ cổ tròn ba lổ dáng dài maxi nhún hông đinh hoa tua rua sang chảnh - đầm đi tiệc đi chơi (H945 chất ladong),₫155.000,1,Sumi House - Đầm Body,"12,4%",₫18.600,https://shopee.vn/product/39720376/29969204227,https://s.shopee.vn/LWu74xKQX
29912215648,Đầm body cổ yếm lệch dây bính phối hoa eo tà có mút - chất thun ladonng GL623 Women Dress Nữ,₫114.000,3,Sumi House - Đầm Body,"12,4%",₫13.680,https://shopee.vn/product/39720376/29912215648,https://s.shopee.vn/BDTulxxlW
29805879688,Đầm hai dây nhún eo dáng dài xoắn lưng cột nơ vai xinh yêu - thun gân lạnh H763,₫134.000,19,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/29805879688,https://s.shopee.vn/u3iSyb6V
29762759143,Đầm bí tay ngắn lệch vai đính hoa kèm quần -  Chất thun gân phối cotton lạnh BB100,₫165.000,1,Sumi House - Đầm Body,"12,4%",₫19.800,https://shopee.vn/product/39720376/29762759143,https://s.shopee.vn/2VbOh3p520
29757809339,Set bộ nữ áo cổ tròn tay ngắn phối viền kèm chân váy xòe thanh lịch - thun gân lạnh 745,₫139.000,9,Sumi House - Đầm Body,"12,4%",₫16.680,https://shopee.vn/product/39720376/29757809339,https://s.shopee.vn/2LHyUkpiMz
29757637293,"Đầm cổ tròn tay ngắn dáng dài xẻ tà xếp ly eo cột dây nơ Thanh lịch, đầm đi chơi, đi làm - thun gân lạnh D745",₫144.000,1,Sumi House - Đầm Body,"12,4%",₫17.280,https://shopee.vn/product/39720376/29757637293,https://s.shopee.vn/2AyYIRqLhy
29619514203,Đầm ôm body dáng dài nhún eo kèm tag siêu tôn dáng - đầm nữ Thun ladong H941 Sumi House,₫155.000,1,Sumi House - Đầm Body,"12,4%",₫18.600,https://shopee.vn/product/39720376/29619514203,https://s.shopee.vn/20f868qz2x
29607040046,"Đầm cổ vuông tay ngắn dáng dài xẻ tà giữa eo đính họa tiết - đầm mặc đi chơi, đi tiệc chất thun nhũ H832",₫145.000,5,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/29607040046,https://s.shopee.vn/1qLhtprcNw
29461466336,Đầm ôm body tay dài cổ lệch khoét eo nhún hông dáng dài kèm tag cài - Đầm mặc đi tiệc đi chơi sang chảnh  Ladong H841,₫149.000,5,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/29461466336,https://s.shopee.vn/1g2HhWsFiv
29416570791,Đầm ôm body cổ vuông tay dài chéo dây cổ nhún eo đính tag dáng dài sang chảnh - thun ladong H845 Sumi House,₫149.000,2,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/29416570791,https://s.shopee.vn/1VirVDst3u
29260672232,Set chân váy dáng xòe kèm áo tay dài cổ v mix tag hồ điệp sang chảnh - set mặc đi tiệc đi chơi H923,₫151.900,2,Sumi House - Đầm Body,"12,4%",₫18.228,https://shopee.vn/product/39720376/29260672232,https://s.shopee.vn/1LPRIutWOt
29163552237,Đầm lệch vai tay ngắn dáng xoè thanh lịch - thun gân lạnh DR733 Sumi House,₫132.000,1,Sumi House - Đầm Body,"12,4%",₫15.840,https://shopee.vn/product/39720376/29163552237,https://s.shopee.vn/3q6mHVk0KO
29011460962,Đầm body nhún thân lệch vai dáng ngăn đính tag bướm xinh xắn - thun ladong GL07,₫124.000,8,Sumi House - Đầm Body,"12,4%",₫14.880,https://shopee.vn/product/39720376/29011460962,https://s.shopee.vn/3fnM5CkdfN
28950165276,"Set Đầm hai dây dáng xòe mix áo khoác tay dài xinh yêu, set bộ nữ Đi chơi (Thun gân lạnh) DD0932",₫154.000,10,Sumi House - Đầm Body,"12,4%",₫18.480,https://shopee.vn/product/39720376/28950165276,https://s.shopee.vn/3VTvstlH0M
28855722478,"Đầm hai dây cup ren phối nhún tà sang chảnh, đầm đi tiệc đi chơi... -  ren 2 lớp H905",₫155.000,16,Sumi House - Đầm Body,"12,4%",₫18.600,https://shopee.vn/product/39720376/28855722478,https://s.shopee.vn/3LAVgaluLL
28617871262,Đầm lệch cup ống lệch vai xẻ tà rút dây hông dáng dài sang chảnh - thun gân lạnh BB742,₫136.000,1,Sumi House - Đầm Body,"12,4%",₫16.320,https://shopee.vn/product/39720376/28617871262,https://s.shopee.vn/3Ar5UHmXgK
28469733718,Set áo lệch vai vạt xéo đính hoa eo kèm chân váy xoè dài thanh lịch  - thun gân tăm Sumi House,₫134.000,2,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/28469733718,https://s.shopee.vn/30XfHynB1J
28312763302,Đầm body cổ u nhún eo tầng xoè kèm dây cổ - chất thun nhũ H854,₫149.000,2,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/28312763302,https://s.shopee.vn/2qEF5fnoMI
28300663862,"Đầm body hai dây rớt vai dáng đuôi cá siêu tôn dáng, có mút - chất thun gân lạnh D6052",₫122.000,9,Sumi House - Đầm Body,"12,4%",₫14.640,https://shopee.vn/product/39720376/28300663862,https://s.shopee.vn/2fuotMoRhH
28261631982,Set bộ thể thao phối viền sọc áo trắng quần xám - BB852 Quần da cá/áo cotton,₫137.000,3,Sumi House - Đầm Body,"12,4%",₫16.440,https://shopee.vn/product/39720376/28261631982,https://s.shopee.vn/5Ac9rxevcm
28212983968,Set bộ nữ áo babydoll tay dài kẻm quần đùi - chất vai tơ tằm gân BB105,₫169.000,2,Sumi House - Đầm Body,"12,4%",₫20.280,https://shopee.vn/product/39720376/28212983968,https://s.shopee.vn/50IjfefYxl
28163395894,Set áo tay dài cổ bèo phối chân váy xòe dài thanh lịch - thun gân tăm H845 Sumi House,₫149.000,6,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/28163395894,https://s.shopee.vn/4pzJTLgCIk
28154288450,Đầm body cổ yếm dáng dài siêu tôn dáng - thun len đũa quảng châu H763,₫139.000,7,Sumi House - Đầm Body,"12,4%",₫16.680,https://shopee.vn/product/39720376/28154288450,https://s.shopee.vn/4fftH2gpdj
