Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
18827024471,"[Combo Good Bad] Nước Hoa Nữ Amour Nguyên Liệu Nhập Pháp Hương Thơm Nhẹ Nhàng Cuốn Hút, Dạng Xịt 10ml và 2ml",₫15.000,"68,5k",a:mour official,"2,4%",₫300,https://shopee.vn/product/721299705/18827024471,https://s.shopee.vn/2AyYJmNlsQ
18782930290,Nước hoa nam nữ Kilian Angel's Share Nước hoa chiết 10ml quyến rũ cuốn hút sang trọng,₫118.000,"3,1k",k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/18782930290,https://s.shopee.vn/20f87TOPDP
18682453896,Nước hoa  nữ Tom Ford Lost Cherry Nước hoa nữ chiết 10ml lưu hương lâu ngọt ngào quyến rũ,₫118.000,940,k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/18682453896,https://s.shopee.vn/1qLhvAP2YO
18676062876,"[Nước Hoa Đi Học] Nước Hoa Nữ School Girl Nasora Premium Hương Thơm Ngọt Ngào, Dễ Thương, Cá Tính, Dạng Xịt 10ML",₫15.000,"6,1k",Nasora Official,"2,4%",₫300,https://shopee.vn/product/719687272/18676062876,https://s.shopee.vn/1g2HirPftN
17691412441,[MUA 2 TẶNG 1] Bodymist Nam Nữ Toàn Thân Lưu Hương 6 Giờ - Nước Hoa Hẹn Hò BODYMISS 105ml (Chai),₫48.000,"254,4k",eHerb Việt Nam,"17,4%",₫8.160,https://shopee.vn/product/341325550/17691412441,https://s.shopee.vn/1VirWYQJEM
22780210471,"Nước hoa chiết nữ Mont Blanc Signature EDP 10ml hương thơm cuốn hút riêng biệt, quyến rũ nữ tính",₫230.000,131,SuGo Perfume,"2,4%",₫4.600,https://shopee.vn/product/41686400/22780210471,https://s.shopee.vn/1LPRKFQwZL
19293005976,"Nước hoa chiết nữ Jean Paul Gaultier Scandal Eau De Parfum 10ml hương thơm ngọt ngào, quyến rũ, khó quên",₫350.000,233,SuGo Perfume,"2,4%",₫7.000,https://shopee.vn/product/41686400/19293005976,https://s.shopee.vn/1B617wRZuK
20693767995,GODDESS EDP INTENSE | Mẫu thử nước hoa nữ,₫178.000,51,SILLAGE BY THƠM,"2,4%",₫3.560,https://shopee.vn/product/368185245/20693767995,https://s.shopee.vn/10mavdSDFJ
14599490799,Nước Hoa Nữ Elizabeth Arden White Tea Chiết 10ml - 100% Hàng chính hãng,₫138.260,298,TeuDeParfum_,"7,4%",₫9.678,https://shopee.vn/product/1023154693/14599490799,https://s.shopee.vn/qTAjKSqaI
5438723461,🍓 0140 A3 Nước Hoa Nữ Xịt Thơm Body Shimang Siêu Hot Đủ Vị,₫7.830,"45,6k",Thỏ Cosmeticc,"4,4%",₫313,https://shopee.vn/product/107632788/5438723461,https://s.shopee.vn/g9kX1TTvH
18582879257,Nước hoa nữ narciso rodriguez for her (Nar hồng nhạt)Nước hoa chiết 10ml Tiểu thư quyến rũ kiêu kì,₫99.000,"9,4k",k_c official,"17,4%",₫16.830,https://shopee.vn/product/504933800/18582879257,https://s.shopee.vn/VqKKiU7GG
16771584145,"[Amour Good girl] Nước Hoa Nữ Nguyên Liệu Nhập Pháp Hương Thơm Mộc Mạc, Sang Trọng 30ml - Dạng Xịt",₫79.000,"16,5k",a:mour official,"2,4%",₫1.580,https://shopee.vn/product/721299705/16771584145,https://s.shopee.vn/LWu8PUkbF
22066962792,"[Combo Good Trap] Nước Hoa Nữ Good Girl Trap Girl Nasora Premium Hương Thơm Quyến Rũ, Lôi Cuốn Khó Chối Từ Chai 10ml",₫15.000,"11,7k",Nasora Official,"2,4%",₫300,https://shopee.vn/product/719687272/22066962792,https://s.shopee.vn/BDTw6VNwE
23352155930,Nước hoa Black Opium chính hãng chiết 10ml – Nước hoa nữ thơm lâu ngọt ngào gợi cảm say đắm,₫129.000,"36,3k",Havanaperfume,"17,4%",₫21.930,https://shopee.vn/product/617568102/23352155930,https://s.shopee.vn/u3jnW1HD
22954479920,Nước hoa chiết nữ Jean Paul Gautier So Scandal Eau De Parfum 10ml mùi hương táo bạo gợi cảm,₫350.000,250,SuGo Perfume,"2,4%",₫7.000,https://shopee.vn/product/41686400/22954479920,https://s.shopee.vn/AUdgF5s2yG
18984147390,"Nước hoa chiết nữ Narciso Rodriguez For Her Eau De Parfum 10ml hương thơm lôi cuốn, quyến rũ, tông mùi dễ chịu",₫300.000,219,SuGo Perfume,"2,4%",₫6.000,https://shopee.vn/product/41686400/18984147390,https://s.shopee.vn/AKKG2msgJF
