Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
22246617762,Áo Khoác Phao Béo NỮ có mũ đại Hàn Siêu Ấm  HÀNG SIÊU SALE Áo khoác đại hàn  dáng rộng,₫175.000,"8,5k",GUCAR FASHION,"8,4%",₫14.000,https://shopee.vn/product/615745901/22246617762,https://s.shopee.vn/5VF0Gmq0Uk
2813972409,"Áo len tăm cổ 3 phân KH11, áo len tăm giữ nhiệt cổ cao 3cm siêu ấm hàng cao cấp",₫35.000,122k, Khánh Huyền Store,"12,4%",₫4.200,https://shopee.vn/product/30101962/2813972409,https://s.shopee.vn/5Kva4Tqdpj
3503052242,"[NEW] [1-24] Son Tint Lì Căng Bóng, Dưỡng Ẩm Romand The Juicy Lasting Tint",₫159.000,"285,3k",Thế Giới Skin Food,"14,4%",₫22.260,https://shopee.vn/product/157995825/3503052242,https://s.shopee.vn/6V7XScmCSy
26905554040,"Nước Giặt Paris (Túi 3,6kg) Chính Hãng Hương Nước Hoa Pháp - Giặt Xả 5 in 1, Đậm đặc, Lưu hương lâu, Mềm vải, nhiều bọt",₫20.500,"16,5k",HN Store Cosmetics,"9,4%",₫1.845,https://shopee.vn/product/1245380965/26905554040,https://s.shopee.vn/6Ko7GJmpnx
10450988055,Áo Giữ Nhiệt Nam CUNA Áo Thun Nam Tay Dài Có Cổ Cao Lót Nỉ Cotton Thu Đông Giữ Ấm Thể Thao Cao Cấp Màu Trắng Đen Ghi,₫59.000,"90,2k", CUNA,"4,8%",₫2.360,https://shopee.vn/product/284583606/10450988055,https://s.shopee.vn/6AUh40nT8w
23076071308,"Áo Khoác Phao Croptop, Áo Phao Béo Hàn Quốc Chần Bông, Áo Dáng Ngắn Dày Dặn Siêu Ấm Mùa Đông Miho House",₫89.100,30k,miho.house,"7,4%",₫6.237,https://shopee.vn/product/5570691/23076071308,https://s.shopee.vn/60BGrho6Tv
23463900701,"(Combo 2 Gói) Bông Tẩy Trang Lamer 201 Miếng 100% Cotton, Bông Tẩy Trang Lamer 120 Miếng, Lamer 60 Miếng",₫29.000,"179,1k",Harumi - thế giới bông,"5,4%",₫1.450,https://shopee.vn/product/1039266580/23463900701,https://s.shopee.vn/7ANEFqjf7A
2820087763,Nước giặt OMO Matic túi 4.1kg,₫224.000,"1,1tr",Unilever - Chăm sóc Gia đình,"6,4%",₫13.440,https://shopee.vn/product/26947756/2820087763,https://s.shopee.vn/703o3XkIS9
20567055749,[CHÍNH HÃNG ĐỘC QUYỀN] Smoothie Tẩy Tế Bào Chết Body Dove Chăm Da Sáng Mịn 298g,₫156.000,"388,9k",Unilever Việt Nam _ Health & Beauty,"12,4%",₫18.720,https://shopee.vn/product/111138057/20567055749,https://s.shopee.vn/6pkNrEkvn8
27158177466,100 chiếc 22k  giá siêu sóc Khẩu Trang 5D kháng khuẩn Thuận Phát 3 lớp dày dặn,₫1.000,"58,8k",Khẩu Trang 5d xường sản xuất,"17,4%",₫170,https://shopee.vn/product/951868672/27158177466,https://s.shopee.vn/6fQxevlZ87
25300011942,Ga Gối 3 Món Nỉ Nhung CoCo siêu ấm cho mùa đông hành loại 1,₫115.000,"33,9k",Xưởng Chăn Ga Bedding Drap,"4,4%",₫4.600,https://shopee.vn/product/120420833/25300011942,https://s.shopee.vn/7pcv34h7lM
