Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
23542397813,●[Siêu Sale]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-tLCHp,₫31.000,0,wtch6d1695,"2,4%",₫620,https://shopee.vn/product/998146817/23542397813,https://s.shopee.vn/1VirW8Nc2m
23541901621,✖✻♘HOT- [ Ảnh thật ]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-ZT8,₫31.000,0,zdz6jn9mw0,"2,4%",₫620,https://shopee.vn/product/998107578/23541901621,https://s.shopee.vn/1LPRJpOFNl
23540508240,6 Cái / hộp Son Môi Nhung Matte Liquid Lip Gloss Coffee Chống Thấm Nước Lâu Dài Tint Sinh Viên Làm Đẹp Mỹ Phẩm,₫53.729,4,VOGVIGO,"12,4%",₫6.447,https://shopee.vn/product/770597197/23540508240,https://s.shopee.vn/1qLhukMLMs
23537657511,Áo Mưa Hai Đầu Son Môi Môi Môi Môi Môi Môi Trang Điểm 2 Trong 1 Chống Thấm Nước Lâu Dài Chống Dính Cốc Chống Phai Màu Mỹ Phẩm,₫31.412,21,VOGVIGO,"12,4%",₫3.769,https://shopee.vn/product/770597197/23537657511,https://s.shopee.vn/1g2HiRMyhr
23467383107,✻✺☏(Date mới)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-RY6A6,₫31.000,0,zdz6jn9mw0,"2,4%",₫620,https://shopee.vn/product/998107578/23467383107,https://s.shopee.vn/3VTvtoFzzE
23467055480,☑[GIÁ TỐT CHỌN MẪU]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-KTYa,₫31.000,0,ayqkpv0fnw,"2,4%",₫620,https://shopee.vn/product/973213420/23467055480,https://s.shopee.vn/3LAVhVGdKD
23448640682,"Sét 3 Cây Son Xinh Nguyễn Huỳnh Như-Set Son Xinh Mỹ Phẩm Đông Anh(Cam Đất,Hồng Nude,Đỏ Tươi)Tặng Tẩy Tế Bào Chết Cho Môi",₫269.000,0,TINA SHOP GÒ VẤP,"2,4%",₫5.380,https://shopee.vn/product/463823547/23448640682,https://s.shopee.vn/3q6mIQEjJK
23438478413,◘ ㍿ [Siêu Sale]Người mới học trang điểm bộ son môi bộ mỹ phẩm một bộ hoàn chỉnh cho nữ đầy đủ bộ trang điểm nhẹ hộp quà,₫3.714.000,0,mi_lcok9hh,"2,4%",₫74.280,https://shopee.vn/product/931857274/23438478413,https://s.shopee.vn/3fnM67FMeJ
23375638106,Son Xinh Mỹ Phẩm Đông Anh Hot Trend Đỏ Tươi + Cam Đất + Đỏ Cam,₫179.000,0,Shop Giảm Cân Giảm Mỡ,"12,4%",₫21.480,https://shopee.vn/product/931745456/23375638106,https://s.shopee.vn/2qEF6aIXLA
23367822445,☼☋[SALE SỐC] Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-T0tv7,₫30.000,0,0wq75oz24h,"2,4%",₫600,https://shopee.vn/product/998130263/23367822445,https://s.shopee.vn/2fuouHJAg9
23367040938,♧✈[Ảnh thật/Video]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-bql7d,₫30.000,0,ayqkpv0fnw,"2,4%",₫600,https://shopee.vn/product/973213420/23367040938,https://s.shopee.vn/3Ar5VCHGfG
23366163826,✕✁( rẻ mà chất lượng)Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-9D,₫29.000,0,k3j94lc3bf,"2,4%",₫580,https://shopee.vn/product/981485220/23366163826,https://s.shopee.vn/30XfItHu0F
23349483796,Son Xinh Mỹ Phẩm Đông Anh Chính Hãng - Set 3 Cây Tặng Tẩy Tế Bào Chết Môi,₫269.000,0,Mẹ Min BôngTẩy Trang Mihoo,"4,4%",₫10.760,https://shopee.vn/product/298971222/23349483796,https://s.shopee.vn/4pzJUGAvHc
23341580680,✽✱[VIP]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-75tIv,₫31.000,0,3t97w7d2si,"2,4%",₫620,https://shopee.vn/product/973198936/23341580680,https://s.shopee.vn/4fftHxBYcb
23340867652,◈№♧[ HOT Sale ]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-qS9z7,₫31.000,0,evwu8pjmxx,"2,4%",₫620,https://shopee.vn/product/973131424/23340867652,https://s.shopee.vn/5Ac9ss9ebi
23340853531,❈[ HOT Sale ]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-qS9z7,₫31.000,0,d83wypg3i1,"2,4%",₫620,https://shopee.vn/product/973129503/23340853531,https://s.shopee.vn/50IjgZAHwh
23337657489,Áo Mưa Hai Đầu Son Môi Môi Môi Môi Môi Môi Trang Điểm 2 Trong 1 Chống Thấm Nước Lâu Dài Chống Dính Cốc Chống Phai Màu Mỹ Phẩm,₫66.469,1,VOGVIGO,"12,4%",₫7.976,https://shopee.vn/product/770597197/23337657489,https://s.shopee.vn/4Ajch2DSdY
23274978625,Son Xinh Collagen X3 - Set 3 Cây Son Xinh Tặng 1 Tẩy Tế Bào Chết Môi - Mỹ Phẩm Đông Anh,₫269.000,0,MeMin Kem Face Jiuhe Thanh Tô,"4,4%",₫10.760,https://shopee.vn/product/274684868/23274978625,https://s.shopee.vn/40QCUjE5yX
